700
0 1.14612 -0.370874 -2.81461 
1 0.240775 -1.00223 -5.36208 
2 0.310155 -1.18921 -5.18132 
3 0.431771 -1.31141 -4.85895 
4 0.254121 -1.17182 -5.41894 
5 0.287504 -1.50031 -5.32489 
6 0.443976 -1.38589 -4.92975 
7 0.33442 -0.78013 -5.34802 
8 0.575083 -1.37369 -4.6334 
10 0.593169 -1.09479 -4.68915 
11 0.637006 -1.18311 -4.59227 
12 0.380581 -1.23423 -5.35537 
13 0.612 -1.02373 -4.7574 
14 0.566524 -1.4868 -4.87299 
15 0.539524 -1.41437 -4.99607 
17 0.718908 -1.56362 -4.54399 
19 0.513403 -1.44321 -5.21921 
21 0.692603 -1.34037 -4.79598 
23 0.576872 -1.82845 -5.14698 
24 0.611562 -1.4322 -5.13059 
26 0.724478 -1.51176 -4.87579 
27 0.830619 -1.79745 -4.57917 
29 0.832626 -1.59445 -4.67221 
32 0.832362 -2.23575 -4.71489 
33 0.815613 -2.39351 -4.78289 
34 0.643273 -1.73925 -5.38556 
35 0.741919 -2.17586 -5.09334 
36 0.865801 -2.53515 -4.73789 
37 0.90537 -2.29454 -4.69011 
38 0.872816 -2.03827 -4.84966 
39 0.968658 -1.65119 -4.65796 
40 0.976525 -2.31808 -4.59862 
42 1.09254 -2.19426 -4.35781 
43 0.985517 -2.64954 -4.64971 
44 1.1307 -2.20588 -4.32371 
46 0.99036 -2.51274 -4.76522 
48 1.14296 -1.55011 -4.51436 
49 1.09836 -2.35961 -4.58854 
51 1.02272 -2.26741 -4.89045 
52 1.01647 -2.16454 -4.95781 
53 1.21085 -1.87712 -4.47405 
56 1.08758 -2.15456 -4.90818 
57 1.22085 -2.65293 -4.51035 
58 1.3974 -2.20228 -4.09576 
61 1.25463 -2.66727 -4.56439 
62 1.50161 -2.37133 -3.93166 
63 1.3536 -2.5625 -4.37005 
64 1.40824 -2.46324 -4.26345 
68 1.37889 -2.09072 -4.54088 
70 1.38988 -2.5156 -4.53779 
71 1.45055 -2.09564 -4.45002 
73 1.54234 -2.65834 -4.20117 
74 1.70491 -2.24176 -3.82259 
75 1.38538 -2.42368 -4.75087 
76 1.72301 -2.38069 -3.83136 
77 1.60738 -1.98201 -4.24367 
78 1.72428 -2.06853 -3.93876 
80 1.67458 -2.18968 -4.14278 
82 1.67833 -2.71848 -4.14868 
83 1.88737 -2.41538 -3.6249 
84 1.81104 -2.60933 -3.85866 
85 1.70564 -2.74189 -4.18216 
86 1.89274 -2.3646 -3.72923 
87 1.78167 -2.88848 -4.02495 
89 1.82649 -2.42632 -4.02508 
90 1.82064 -2.35456 -4.08779 
91 1.81147 -2.83819 -4.09761 
92 1.90178 -2.09818 -3.9613 
96 2.11348 -2.14787 -3.50427 
98 2.0197 -2.06564 -3.85676 
99 2.25686 -2.43404 -3.17741 
100 2.00912 -2.33457 -3.93268 
101 2.08482 -1.89187 -3.80463 
105 2.14763 -2.41796 -3.71845 
106 2.39085 -2.36576 -3.06906 
107 2.13084 -2.83949 -3.79491 
108 2.25254 -2.66908 -3.50516 
109 2.26579 -2.77187 -3.49386 
110 2.24203 -2.26761 -3.65619 
111 2.31128 -2.06528 -3.51952 
112 2.24657 -2.73273 -3.66696 
113 2.48858 -2.59613 -3.03052 
114 2.54959 -2.41714 -2.91473 
116 2.39487 -2.24944 -3.4505 
117 2.32413 -2.11121 -3.70564 
118 2.30946 -2.72089 -3.71696 
