693
1 -2.85937 1.0681 -0.0207978 
2 -2.82344 1.19732 0.21257 
3 -2.73235 1.22809 0.565276 
4 -2.92537 1.2343 -0.00686166 
6 -2.79469 1.30667 0.539826 
7 -2.89652 0.829532 -0.0221938 
8 -2.71095 1.21159 0.838328 
10 -2.72604 0.951153 0.723608 
16 -2.91556 1.01577 0.410877 
17 -2.78975 1.33775 1.04479 
19 -3.03499 1.38825 0.374002 
22 -3.03499 1.3211 0.463251 
25 -2.8309 1.24956 1.20401 
26 -2.99371 1.34017 0.777948 
27 -2.92625 1.53431 1.15028 
29 -2.96114 1.35621 1.02015 
31 -3.19792 1.75826 0.581632 
32 -3.06448 1.97106 1.17629 
35 -3.22202 1.99975 0.816626 
36 -3.14064 2.24936 1.26591 
37 -3.11275 2.00273 1.25417 
38 -3.15573 1.79429 1.03762 
39 -3.06453 1.37029 1.12522 
41 -3.14589 1.89837 1.25835 
42 -3.03957 1.80297 1.58622 
43 -3.19245 2.31074 1.43544 
44 -3.04938 1.79802 1.63753 
45 -3.01313 1.4713 1.60582 
46 -3.25144 2.19822 1.30919 
47 -3.23668 1.41958 0.944854 
48 -3.09837 1.20351 1.30483 
49 -3.20711 1.99505 1.46114 
50 -3.34585 1.87928 0.991758 
52 -3.34933 1.89178 1.07355 
54 -3.11495 1.45997 1.65826 
55 -3.23869 1.83895 1.52572 
57 -3.28876 2.22689 1.67732 
59 -3.25285 1.39397 1.39194 
60 -3.17938 1.35216 1.6458 
61 -3.35019 2.23984 1.65929 
62 -3.11344 1.79004 2.19832 
63 -3.29372 2.08218 1.83391 
64 -3.25799 1.95598 1.91757 
65 -3.15716 1.46809 1.99877 
66 -3.14209 1.45557 2.08258 
68 -3.36262 1.65533 1.57807 
70 -3.42028 2.05459 1.71195 
71 -3.36237 1.62573 1.69005 
72 -3.20396 1.36407 2.08782 
75 -3.53795 2.0028 1.51871 
76 -3.2239 1.72194 2.40405 
77 -3.34222 1.44183 1.9042 
79 -3.53387 1.91123 1.64962 
80 -3.35664 1.60404 2.08111 
83 -3.22733 1.67655 2.66629 
84 -3.33653 1.91884 2.50058 
85 -3.4715 2.12528 2.23133 
88 -3.3704 1.93209 2.57106 
91 -3.51263 2.17392 2.38485 
92 -3.40911 1.42574 2.32273 
93 -3.30294 1.7443 2.89172 
94 -3.2868 1.44623 2.81229 
96 -3.29556 1.34143 2.80869 
97 -3.43962 2.21294 2.8985 
99 -3.23826 1.52093 3.22557 
102 -3.43447 1.32007 2.60798 
103 -3.43691 1.09448 2.51133 
108 -3.46652 1.7974 3.04078 
109 -3.48212 1.88939 3.08729 
111 -3.44839 1.21115 2.88518 
112 -3.56994 1.88528 2.93193 
113 -3.34617 1.58732 3.51796 
114 -3.30009 1.38231 3.58879 
115 -3.57158 1.88632 3.05574 
116 -3.49248 1.35167 3.04001 
117 -3.57935 1.28095 2.76314 
119 -3.48916 1.39661 3.20531 
122 -3.42982 1.46144 3.56179 
125 -3.54711 1.71901 3.4647 
127 -3.71148 1.46662 2.87629 
128 -3.4782 0.760463 3.25453 
130 -3.48822 1.52849 3.75632 
132 -3.71665 1.34592 3.00335 
133 -3.51969 1.42494 3.72348 
134 -3.68293 1.40814 3.23336 
135 -3.60354 0.847603 3.20344 
139 -3.58235 0.928763 3.49 
141 -3.59735 1.58566 3.91097 
142 -3.37617 0.90068 4.26282 
144 -3.59799 1.51526 3.99629 
145 -3.60187 0.646044 3.51936 
146 -3.63403 1.23081 3.80042 
147 -3.47274 1.06209 4.26164 
148 -3.54767 0.799009 3.9108 
149 -3.62587 0.528629 3.5452 
150 -3.64914 1.48683 4.07269 
151 -3.50118 0.490837 4.00839 
152 -3.70436 0.757265 3.55555 
153 -3.49221 0.717988 4.25533 
154 -3.68464 1.41277 4.08698 
155 -3.69266 0.934511 3.82497 
156 -3.79128 0.77843 3.46063 
158 -3.62186 0.369063 3.85028 
159 -3.84988 0.8844 3.46316 
160 -3.65646 1.21574 4.31922 
162 -3.58775 0.344494 4.11654 
163 -3.61146 0.101588 3.9416 
166 -3.81198 0.767152 3.81591 
167 -3.73814 0.568572 3.97948 
168 -3.76049 0.906772 4.14804 
170 -3.74134 0.229029 3.89951 
171 -3.72911 0.883127 4.36328 
172 -3.67861 0.749483 4.48993 
173 -3.89776 0.578966 3.73092 
174 -3.89754 0.528707 3.74511 
176 -3.88543 0.590619 3.9057 
177 -3.65434 0.143957 4.4284 
178 -3.57915 0.176588 4.73123 
179 -3.73326 0.367255 4.39145 
180 -3.88694 0.129876 3.80323 
181 -3.74305 0.512071 4.53023 
183 -3.81265 0.493732 4.38213 
185 -3.74565 0.170193 4.49365 
186 -3.78299 0.0334689 4.33698 
187 -3.79256 0.185773 4.43802 
188 -3.66149 -0.0931624 4.73809 
189 -3.68517 -0.412129 4.51886 
190 -3.66709 -0.097717 4.80313 
191 -4.00734 0.0121459 3.81968 
192 -3.72663 -0.0734061 4.71214 
193 -3.68655 -0.186102 4.81765 
194 -3.84508 -0.240652 4.32059 
195 -3.93686 -0.236794 4.07153 
196 -3.89824 0.39726 4.60817 
197 -3.82645 -0.122188 4.5779 
199 -3.82496 -0.280074 4.57615 
200 -3.96525 -0.263697 4.17893 
202 -3.76733 -0.395852 4.82173 
203 -3.91488 -0.709301 4.20873 
205 -3.93016 -0.262617 4.50613 
206 -3.90412 -0.639534 4.4124 
207 -3.9968 -0.264492 4.37711 
208 -4.0122 -0.559821 4.1982 
209 -3.80698 -0.505257 4.93052 
210 -3.95504 -0.085979 4.74357 
212 -3.96599 -1.02234 4.24763 
213 -4.03988 -0.629996 4.28263 
214 -4.18739 -0.389323 3.99319 
215 -3.91425 -0.510823 4.84044 
216 -4.1708 -0.359003 4.1497 
217 -4.14019 -0.633407 4.13045 
219 -4.04057 -0.342306 4.70525 
220 -4.10372 -1.07584 4.11756 
221 -4.04327 -0.905017 4.45382 
222 -4.24592 -0.60991 4.01945 
224 -4.01701 -1.21335 4.48647 
225 -4.1826 -1.07643 4.07853 
226 -4.09329 -0.579983 4.69733 
227 -4.25463 -0.745494 4.12648 
228 -3.96836 -1.03849 4.91572 
232 -4.0582 -1.5486 4.50137 
233 -4.30019 -0.969306 4.10678 
234 -4.28244 -1.05939 4.15391 
235 -4.2399 -1.27626 4.20647 
238 -4.07238 -1.41028 4.79355 
239 -4.27156 -1.19933 4.32117 
241 -4.20583 -1.25189 4.58678 
