687
0 -0.0816339 1.12801 -0.168971 
1 -0.0254234 -1.19554 1.34953 
3 -0.0431534 -0.584347 1.45602 
4 0.000622637 -1.18247 1.52652 
7 0.0658371 -1.22582 1.12805 
8 0.00576071 -0.315918 1.42702 
9 0.0822122 -1.16439 1.21159 
11 0.0563562 -0.323132 1.22894 
13 0.0996494 -0.530111 1.13631 
15 0.102672 -0.630371 1.58879 
16 0.142908 -0.793627 1.30088 
17 0.0992994 -0.122285 1.56307 
18 0.169827 -0.833546 1.3118 
20 0.200149 -0.896162 1.2897 
21 0.175565 -0.42711 1.4394 
22 0.195427 -0.743214 1.62482 
23 0.175084 -0.60728 2.02452 
24 0.217838 -0.715838 1.6439 
26 0.22712 -0.426834 1.62408 
27 0.206368 -0.0335256 1.78454 
28 0.267314 -0.84775 1.78554 
29 0.250433 -0.183042 1.62463 
32 0.239118 -0.00158287 2.2411 
36 0.266193 0.0923623 2.52698 
40 0.327675 0.178859 2.26714 
41 0.352606 0.0535564 2.18889 
43 0.340868 0.250609 2.59461 
44 0.376008 0.434606 2.05693 
46 0.392988 0.105117 2.50407 
47 0.476905 -0.312441 1.75719 
48 0.483814 0.0493583 1.50331 
50 0.481827 -0.251714 2.22808 
51 0.47875 -0.0760792 2.31242 
55 0.517897 0.287158 2.14717 
56 0.550235 -0.106987 2.20664 
59 0.604881 0.115713 1.72391 
60 0.606191 0.375005 1.65789 
62 0.572038 0.963917 2.04954 
63 0.585535 0.59497 2.38768 
64 0.601796 0.673297 2.25425 
65 0.641981 0.732623 1.75459 
68 0.690651 0.294337 1.99912 
69 0.675708 0.820023 1.93985 
72 0.731979 0.799594 1.66318 
73 0.695923 0.841627 2.40502 
75 0.759153 0.227389 2.38099 
77 0.799919 0.597062 1.77827 
78 0.79442 0.933483 1.74798 
80 0.817225 0.779557 1.93388 
81 0.857997 0.699505 1.55789 
82 0.800948 0.956088 2.43213 
84 0.823681 1.21842 2.22165 
85 0.837558 0.944612 2.46284 
86 0.862874 1.27662 1.94166 
87 0.845171 1.15843 2.54162 
88 0.869245 1.28038 2.241 
89 0.906081 1.01661 2.1037 
90 0.926383 0.935475 2.05765 
92 0.966593 0.986943 1.76774 
93 0.926795 1.59057 2.03337 
95 0.960872 1.74286 1.74572 
96 0.995625 1.47686 1.64402 
97 0.945928 1.60695 2.52093 
98 1.03974 1.10869 1.69211 
99 0.99854 1.90986 1.79163 
100 1.04632 1.13055 1.97081 
101 1.08862 1.11791 1.50588 
102 1.08361 1.24904 1.66385 
103 1.11637 1.1352 1.44888 
104 1.09337 1.1718 1.98615 
105 1.094 1.39463 1.96582 
106 1.08674 2.02844 1.67975 
109 1.10777 1.75275 2.21322 
110 1.16549 1.43104 1.79565 
111 1.1887 1.50559 1.55416 
114 1.17633 2.23662 1.66282 
115 1.1852 1.70181 2.23358 
116 1.23382 1.65813 1.69685 
117 1.26635 1.36379 1.65799 
118 1.23154 1.55665 2.23561 
122 1.27327 2.18816 1.77269 
123 1.30934 1.78084 1.78489 
124 1.26248 2.2601 2.28263 
125 1.29944 2.08983 2.05408 
128 1.41184 1.81855 1.11519 
129 1.33182 2.21941 2.22069 
131 1.41351 1.68143 1.82725 
133 1.40515 2.32181 1.75538 
136 1.48131 1.60039 1.82852 
137 1.52703 1.82519 1.082 
138 1.47268 2.32118 1.68424 
139 1.52617 2.03829 1.29756 
140 1.53571 2.37789 1.02261 
141 1.48488 2.50026 1.92512 
143 1.5501 1.98217 1.7772 
144 1.52254 2.57687 1.85477 
145 1.61863 2.03801 1.02807 
146 1.57723 2.3541 1.59407 
148 1.6247 2.44334 1.1515 
149 1.67526 2.04759 0.919759 
152 1.6974 2.05976 1.16039 
154 1.6501 2.63663 1.7748 
155 1.7086 2.33922 1.3214 
157 1.75522 2.61927 0.710246 
158 1.78214 2.33085 0.755794 
159 1.78221 1.94842 1.32251 
160 1.72572 2.85137 1.57056 
161 1.76235 2.9045 1.13395 
162 1.81938 2.59484 0.715987 
163 1.8576 2.39875 0.491811 
164 1.81618 2.50345 1.25998 
165 1.82229 2.76073 1.11871 
166 1.85852 2.28922 1.18965 
167 1.87512 2.44742 0.974386 
168 1.85615 2.63521 1.30251 
171 1.88357 2.84915 1.26571 
172 1.89794 2.97188 1.12017 
173 1.96366 2.17124 1.03147 
174 1.97877 2.18073 0.982388 
175 1.98026 2.27912 1.06707 
176 1.99099 2.34467 1.03475 
177 2.00408 2.86533 0.529901 
179 2.0166 2.83104 0.766803 
184 2.12812 2.70039 0.112896 
185 2.0994 2.91046 0.576365 
187 2.12662 2.84729 0.604774 
189 2.18664 2.89824 -0.00297365 
192 2.19143 3.10579 0.329754 
193 2.2056 3.20748 0.207689 
194 2.24922 2.68472 0.208636 
195 2.27531 2.42271 0.242389 
196 2.21655 3.00701 0.831148 
198 2.3132 2.47385 0.192695 
199 2.30061 2.9339 0.15827 
200 2.33406 2.51827 0.220469 
202 2.33241 3.17522 0.0248879 
203 2.39947 2.52004 -0.224174 
204 2.39176 2.77702 -0.143148 
208 2.45313 2.5009 -0.0548229 
209 2.42167 3.26249 -0.0740754 
210 2.417 3.084 0.374017 
211 2.52902 2.46555 -0.632492 
212 2.53115 2.51932 -0.515344 
213 2.51599 2.57059 -0.11815 
214 2.52873 2.27733 0.159863 
216 2.54326 2.43559 0.180644 
217 2.57495 2.40009 -0.0920097 
220 2.64251 2.35757 -0.528898 
222 2.64245 2.27065 -0.03963 
225 2.70761 2.30194 -0.508582 
226 2.65336 2.96548 -0.0679981 
228 2.69662 3.16592 -0.549132 
229 2.72804 2.52325 -0.237577 
230 2.73721 2.80938 -0.455436 
