993
142.528622059284 267.551290109461
142.102196751295 267.420185967987
141.749529509006 267.113055064981
141.577471850572 266.658760651653
141.692875294147 266.086165979212
142.131916029511 265.612058832949
142.278340367733 265.137320115869
142.218843473254 264.659066632097
142.040120510517 264.174415185755
141.671777038036 263.174385621851
141.655546857176 262.653241112535
141.866871265827 262.114165857141
142.434497265278 260.878669336145
142.644948987423 260.228667333429
142.759869007526 259.53216512472
142.249853758274 259.066325500315
141.621244816242 258.82417066366
140.27787437862 258.563170984095
139.469840882478 259.21368731529
138.855295328556 259.973622396295
138.383319912611 260.81505013973
138.002996830402 261.710044458216
137.313636450229 263.549028470819
136.902763543783 264.437165990179
136.379871754108 265.267165735071
136.418364795057 265.931673623329
136.370615182577 266.459297433203
136.25165368071 266.860692463522
136.076511053501 267.146514013117
135.617805479227 267.414057865446
135.114744572101 267.347171380823
134.687574444471 267.031096949881
134.456541208683 266.551076963251
134.541890977083 265.992353811567
135.063869862018 265.440169885462
134.789603738247 263.620169236963
134.846972895919 262.729410364931
135.029744533954 261.865417077845
135.334719402848 261.038642838304
135.758698253093 260.259541108911
136.298481835185 259.538565352266
136.950870899616 258.88616903097
136.456704614816 259.032862379854
136.023042349277 258.975027635401
135.262745289264 258.498290613001
134.521010546146 257.960991456812
134.110551176725 257.827454045122
133.648868946491 257.868163659876
131.771746067463 259.540917947596
131.013418344913 260.511077239817
130.784190772234 261.07742540509
130.694874195514 261.716170862024
130.095355777202 262.825296953028
129.623996166645 263.978671624964
128.757870106159 266.334167077845
128.466633049904 266.544768348043
128.103653339802 266.666153981989
127.319872288166 266.656795099085
126.977774111686 266.533808961218
126.721339611469 266.337123945063
126.589920370041 266.07061924011
126.622867969928 265.738174035852
127.182927785574 265.450063451832
127.536338953434 265.065872028177
127.732578037439 264.608298584526
127.82112160152 264.100041940515
127.873028425632 263.022274329966
127.935344813524 262.498161002701
128.087871937214 262.014159753626
128.509574560581 261.012352302378
129.059246448932 260.049916818445
130.272869495807 258.216170862024
129.391635088382 257.907841041391
128.419744877277 257.669541909998
127.461916593967 257.692056491678
127.020999966322 257.860738619869
126.622867969928 258.166167810266
124.611995129047 261.362794473474
123.676355151592 262.984404399698
122.898868946491 264.671172693079
122.211719242988 265.073309406345
121.712104229389 265.135779216593
121.393777934967 264.938163801735
121.250494388996 264.560044839685
121.27600762075 264.081004008358
121.464071659504 263.580622985666
121.80844053453 263.138483449524
122.302868275104 262.834167077845
122.189766077457 261.832194074696
122.181979565082 261.021435573404
122.282919077335 260.356762692039
122.495994953571 259.79304654867
123.272197155414 258.787968948191
123.842144159733 258.256349727219
124.537868885456 257.645171716516
123.748511819301 257.374903753107
122.896247295795 257.195293023889
122.020543841778 257.159872129267
121.160869984089 257.322173669641
120.386869324504 258.088989481037
119.718418864666 259.185653522318
118.521497158466 261.83279187948
117.904690219222 263.115398987835
117.21676209396 264.19211991102
116.413544936238 264.929021045273
115.954900518192 265.128184940373
115.450870899616 265.192168786829
115.166447786747 264.860210492914
115.035494236408 264.45353658468
115.103870777546 263.603164270227
115.627354351936 263.351257219618
115.963794617115 263.002400472467
116.161179868637 262.580770030325
116.267498402057 262.110541894739
116.398888496814 261.120996549433
116.519936649261 260.65003134281
116.741871265827 260.227172448938
117.68249836391 258.746419503992
118.752872852741 257.396163537805
118.087013749538 256.878038719004
117.316247372089 256.564664438074
116.494293002544 256.474790408914
115.674869923053 256.627166345423
114.843030652164 257.505357637709
114.159901945053 258.523809507196
