0.135936 0.21778
0.134995 0.21778
0.134055 0.21778
0.131232 0.21778
0.121825 0.216839
0.109595 0.216839
0.100188 0.216839
0.0926623 0.21778
0.0841957 0.218721
0.0776105 0.219661
0.0757291 0.219661
0.065381 0.221543
0.0550329 0.222484
0.0475071 0.224365
0.0390405 0.227187
0.033396 0.230009
0.0315146 0.231891
0.0296331 0.234713
0.0296331 0.236595
0.0286924 0.238476
0.0277516 0.241298
0.0277516 0.245061
0.0277516 0.251646
0.0286924 0.259172
0.0305738 0.265757
0.0315146 0.26952
0.0324553 0.273283
0.0352775 0.277987
0.0390405 0.284572
0.0428034 0.289276
0.0465663 0.29492
0.0503293 0.301505
0.0531515 0.304327
0.0559737 0.30715
0.0606773 0.311853
0.065381 0.317498
0.0710254 0.322201
0.0747883 0.326905
0.0785513 0.329727
0.0823142 0.332549
0.0870179 0.337253
0.0907808 0.340075
0.0926623 0.342897
0.093603 0.343838
0.0954845 0.34572
0.0964252 0.348542
0.0964252 0.351364
0.0964252 0.354186
0.0964252 0.355127
0.0926623 0.356068
0.0907808 0.356068
0.0860771 0.357008
0.0832549 0.357008
0.0785513 0.357949
0.0747883 0.357949
0.0682032 0.360771
0.0644403 0.361712
0.0597366 0.363594
0.0540922 0.366416
0.0503293 0.369238
0.0465663 0.373942
0.0418627 0.381468
0.0362183 0.392756
0.0305738 0.402164
0.0258702 0.411571
0.023048 0.418156
0.0183443 0.426623
0.0155221 0.435089
0.0136406 0.446378
0.0117592 0.453904
0.0117592 0.460489
0.0117592 0.469897
0.0117592 0.478363
0.0117592 0.48683
0.0126999 0.496237
0.0136406 0.509407
0.0155221 0.518815
0.0174036 0.526341
0.019285 0.534807
0.0221072 0.546096
0.0239887 0.555503
0.0268109 0.56397
0.0296331 0.573377
0.0315146 0.579022
0.0352775 0.586548
0.037159 0.59031
0.0399812 0.595955
0.0418627 0.600659
0.0437441 0.607244
0.0446849 0.611947
0.0456256 0.617592
0.0465663 0.619473
0.0465663 0.620414
0.0475071 0.623236
0.0475071 0.626058
0.0475071 0.62794
0.0475071 0.629821
0.0465663 0.632643
0.0446849 0.634525
0.0409219 0.635466
0.037159 0.635466
0.0343368 0.636406
0.0296331 0.637347
0.0239887 0.638288
0.0164628 0.638288
0.0117592 0.638288
0.0070555 0.638288
0.000470367 0.638288
-0.00517404 0.639229
-0.0070555 0.639229
-0.0117592 0.64111
-0.0155221 0.642992
-0.0202258 0.644873
-0.0221072 0.648636
-0.0268109 0.65334
-0.0305738 0.659925
-0.0352775 0.667451
-0.037159 0.675917
-0.0390405 0.683443
-0.0399812 0.690969
-0.0399812 0.700376
-0.0399812 0.714487
-0.037159 0.731421
-0.0324553 0.748354
-0.0296331 0.760583
-0.0258702 0.773754
-0.0211665 0.785983
-0.0174036 0.792568
-0.0145814 0.797272
-0.00799624 0.805738
0.0014111 0.815146
0.0098777 0.823612
0.019285 0.83302
0.0277516 0.839605
0.0399812 0.848071
0.0503293 0.854657
0.0616181 0.85842
0.0710254 0.862183
0.0823142 0.865945
0.0917215 0.869708
0.0992474 0.87159
0.104892 0.873471
0.110536 0.875353
0.117121 0.877234
0.125588 0.879116
0.133114 0.880997
0.139699 0.881938
0.143462 0.882879
0.151929 0.882879
0.159454 0.88476
0.165099 0.885701
0.169802 0.885701
0.172625 0.885701
0.176388 0.885701
0.178269 0.886642
0.180151 0.887582
0.182032 0.887582
0.184854 0.889464
0.188617 0.891345
0.191439 0.895108
0.195202 0.899812
0.200847 0.906397
0.209313 0.915804
0.219661 0.926152
0.230009 0.9365
0.249765 0.952493
0.263876 0.96096
0.272342 0.968485
0.28175 0.976011
0.297742 0.988241
0.311853 0.998589
0.325964 1.008
0.347601 1.02211
0.361712 1.02963
0.377705 1.0381
0.389934 1.04374
0.40969 1.05033
0.432267 1.05691
0.451082 1.06256
0.466134 1.0682
0.477422 1.07008
0.491533 1.07291
0.502822 1.07385
0.515052 1.07667
0.529163 1.07667
0.547977 1.07761
0.55174 1.07761
0.568674 1.07761
0.587488 1.07761
0.60254 1.07479
0.616651 1.07385
0.625118 1.07103
0.62794 1.06914
0.628881 1.06632
0.629821 1.06068
0.629821 1.05033
0.629821 1.04374
0.625118 1.03434
0.620414 1.02681
0.612888 1.01552
0.606303 1.00894
0.599718 1.00329
0.593133 0.996707
0.582785 0.990122
0.566792 0.982596
0.556444 0.977893
0.547977 0.972248
0.540452 0.968485
0.531044 0.963782
0.516933 0.957197
0.504704 0.952493
0.489652 0.945908
0.470837 0.938382
0.455786 0.932738
0.441675 0.928034
0.424741 0.922389
0.394638 0.913923
0.379586 0.909219
0.366416 0.905456
0.353246 0.900753
0.338194 0.896049
0.328786 0.893227
0.318438 0.890405
0.310913 0.887582
0.303387 0.88476
0.296802 0.881938
0.291157 0.879116
0.286453 0.876294
0.279868 0.874412
0.272342 0.869708
0.268579 0.866886
0.263876 0.863123
0.259172 0.860301
0.257291 0.857479
0.25635 0.857479
0.253528 0.854657
0.251646 0.852775
0.250706 0.851834
0.249765 0.849953
0.247883 0.847131
0.246943 0.84619
0.246002 0.844309
0.246002 0.842427
0.246002 0.841486
0.246002 0.840546
0.246002 0.839605
0.246002 0.838664
0.246002 0.834901
0.246002 0.831138
0.246002 0.828316
0.246002 0.826435
0.246002 0.824553
0.246943 0.821731
0.248824 0.818909
0.250706 0.817027
0.252587 0.812324
0.255409 0.810442
0.257291 0.806679
0.259172 0.803857
0.261054 0.800094
0.262935 0.797272
0.264817 0.793509
0.266698 0.789746
0.26952 0.785042
0.271402 0.779398
0.274224 0.775635
0.276105 0.76905
0.277987 0.760583
0.278928 0.754939
0.279868 0.749294
0.280809 0.74365
0.28175 0.738946
0.28269 0.733302
0.283631 0.729539
0.285513 0.725776
0.286453 0.723895
0.288335 0.720132
0.291157 0.71825
0.293979 0.716369
0.299624 0.714487
0.305268 0.713547
0.309972 0.713547
0.314675 0.713547
0.322201 0.714487
0.328786 0.714487
0.341016 0.715428
0.353246 0.716369
0.361712 0.716369
0.37206 0.716369
0.386171 0.716369
0.399341 0.71825
0.408749 0.71825
0.415334 0.71825
0.416275 0.71825
0.42286 0.715428
0.430386 0.713547
0.438852 0.710724
0.445437 0.708843
0.450141 0.706961
0.456726 0.702258
0.46143 0.699436
0.467074 0.693791
0.4746 0.688147
0.479304 0.683443
0.482126 0.678739
0.48683 0.673095
0.493415 0.663688
0.499059 0.655221
0.503763 0.647695
0.507526 0.639229
0.51317 0.626999
0.516933 0.619473
0.518815 0.612888
0.521637 0.606303
0.5254 0.598777
0.527281 0.592192
0.530103 0.585607
0.531985 0.579962
0.533866 0.576199
0.536689 0.569614
0.53857 0.563029
0.540452 0.554563
0.541392 0.546096
0.544214 0.535748
0.545155 0.528222
0.545155 0.519755
0.546096 0.51223
0.547037 0.504704
0.547037 0.496237
0.547037 0.489652
0.547037 0.484008
0.547037 0.477422
0.547037 0.470837
0.547037 0.462371
0.547037 0.453904
0.546096 0.44826
0.546096 0.444497
0.546096 0.442615
0.546096 0.439793
0.546096 0.437912
0.549859 0.43603
0.556444 0.435089
0.56397 0.434149
0.571496 0.433208
0.57714 0.431326
0.588429 0.430386
0.593133 0.430386
0.597836 0.430386
0.609125 0.431326
0.617592 0.431326
0.624177 0.431326
0.630762 0.429445
0.633584 0.427563
0.636406 0.424741
0.637347 0.42286
0.639229 0.420038
0.642051 0.415334
0.645814 0.401223
0.648636 0.395579
0.649577 0.389934
0.651458 0.379586
0.65334 0.371119
0.65334 0.365475
0.65334 0.359831
0.65334 0.350423
0.652399 0.341957
0.649577 0.334431
0.645814 0.325964
0.64111 0.316557
0.635466 0.309972
0.629821 0.304327
0.62794 0.302446
0.620414 0.293039
0.613829 0.288335
0.607244 0.283631
0.599718 0.278928
0.595014 0.276105
0.588429 0.272342
0.581844 0.268579
0.575259 0.265757
0.568674 0.263876
0.563029 0.260113
0.557385 0.258231
0.552681 0.25635
0.548918 0.254468
0.543274 0.253528
0.536689 0.252587
0.531044 0.251646
0.524459 0.250706
0.519755 0.250706
0.515052 0.250706
0.509407 0.249765
0.504704 0.249765
0.499059 0.248824
0.493415 0.248824
0.488711 0.248824
0.482126 0.248824
0.477422 0.248824
0.473659 0.248824
0.471778 0.248824
0.469897 0.248824
0.468015 0.248824
0.467074 0.247883
n
