104
26 0 0 1 
25 0 0 2 
24 0 0 3 
23 0 0 4 
22 0 0 5 
21 0 0 6 
20 0 0 7 
19 0 0 8 
18 0 0 9 
17 0 0 10 
16 0 0 11 
15 0 0 12 
14 0 0 13 
13 0 0 14 
12 0 0 15 
11 0 0 16 
10 0 0 17 
9 0 0 18 
8 0 0 19 
7 0 0 20 
6 0 0 21 
5 0 0 22 
4 0 0 23 
3 0 0 24 
2 0 0 25 
1 0 0 26 
52 51 26 52 
52 50 27 52 
52 49 28 52 
52 48 29 52 
52 47 30 52 
52 46 31 52 
52 45 32 52 
52 44 33 52 
52 43 34 52 
52 42 35 52 
52 41 36 52 
52 40 37 52 
52 39 38 52 
52 38 39 52 
52 37 40 52 
52 36 41 52 
52 35 42 52 
52 34 43 52 
52 33 44 52 
52 32 45 52 
52 31 46 52 
52 30 47 52 
52 29 48 52 
52 28 49 52 
52 27 50 52 
52 26 51 52 
0 26 1 52 
0 27 2 52 
0 28 3 52 
0 29 4 52 
0 30 5 52 
0 31 6 52 
0 32 7 52 
0 33 8 52 
0 34 9 52 
0 35 10 52 
0 36 11 52 
0 37 12 52 
0 38 13 52 
0 39 14 52 
0 40 15 52 
0 41 16 52 
0 42 17 52 
0 43 18 52 
0 44 19 52 
0 45 20 52 
0 46 21 52 
0 47 22 52 
0 48 23 52 
0 49 24 52 
0 50 25 52 
0 51 26 52 
26 0 52 1 
27 0 52 2 
28 0 52 3 
29 0 52 4 
30 0 52 5 
31 0 52 6 
32 0 52 7 
33 0 52 8 
34 0 52 9 
35 0 52 10 
36 0 52 11 
37 0 52 12 
38 0 52 13 
39 0 52 14 
40 0 52 15 
41 0 52 16 
42 0 52 17 
43 0 52 18 
44 0 52 19 
45 0 52 20 
46 0 52 21 
47 0 52 22 
48 0 52 23 
49 0 52 24 
50 0 52 25 
51 0 52 26 
